id_1,id_2
3537,33366
3537,35438
3537,25603
3537,23838
3537,26580
3538,33837
13251,34114
3540,23477
3540,34735
3540,26097
3540,16529
3540,29886
3540,33856
3540,24916
3541,20248
3542,9552
3542,17395
3542,12857
3542,31890
27116,36652
27116,29557
27116,16850
27116,36709
27116,25677
27116,25675
27116,36201
3543,7845
3544,2564
3545,33273
3545,29368
3546,26007
3546,15322
3546,3763
3546,33410
3546,31198
3546,21728
3546,13609
3546,20798
3546,10568
3546,36761
3546,19656
3546,31205
3546,6450
3546,31996
3546,19096
3546,15192
3546,23822
3546,29055
3546,17347
3546,19707
3546,10559
3546,29259
3546,13638
3546,30313
3546,17675
3546,22690
3546,4890
3546,12591
3546,24663
3546,33296
3546,9301
3546,7317
3546,23438
3546,24467
3546,25477
3546,22533
3546,21375
3546,14242
3546,6486
3546,35941
3546,36628
3546,27161
3546,5775
3546,22402
3546,19732
3546,22442
3546,10789
3546,35499
3546,8908
3546,9071
3546,37517
3546,18775
3546,4772
3546,10743
3546,7513
3546,21992
3546,15178
3546,32736
3546,34782
3546,3712
3546,24537
3546,5964
3546,36910
3546,16453
3546,32310
3547,13638
3547,17792
3548,36648
3549,12168
3551,3990
3551,36289
3552,9275
3552,10080
3552,23837
3552,17644
3552,6084
3552,8054
3552,13836
3552,22578
3552,18163
3552,32182
3554,14972
3554,25531
3554,36598
3554,30606
3554,16119
3554,22832
3554,3999
3554,17571
3554,15492
3554,1660
3554,14670
3554,31365
3554,10546
3554,30312
3554,35301
3556,10681
3556,13890
3557,12496
3557,10229
3560,27911
3561,7075
3561,9780
3561,36652
3561,8764
31565,18895
31565,15192
3564,31176
3565,27282
3565,179
26056,26334
26056,29194
26056,37529
3566,21142
25090,31890
25090,4940
25090,34073
3569,21659
3570,6631
3570,36148
3570,35773
3570,30764
3570,14558
3570,21411
3570,18265
3570,33410
3571,8054
3572,73
3572,35773
3572,36790
3572,17854
3572,21411
3572,14242
3572,21640
3572,16119
3572,6631
3572,33643
3572,9051
3572,31594
3572,14670
3575,24810
3575,10001
21192,18163
3577,27788
3577,36652
3577,31890
3578,23664
3578,33304
21214,21375
21214,26649
21214,9434
21214,26460
21214,36772
21214,36628
21214,25002
25093,31698
25093,4482
25093,6371
25093,29879
25093,14565
25093,11496
25093,34335
25093,15384
25093,33398
25093,16169
25093,5567
3582,9561
3582,12672
3582,12838
3582,27517
3582,8037
3582,28075
3582,31890
3583,8962
3583,6844
3583,7339
3583,10001
3583,17090
3584,31272
3585,4356
3587,13132
3587,27931
3587,28814
3588,22145
3588,26045
3588,30809
3588,10001
36505,31086
36505,20304
36505,21527
36505,14206
3589,31807
3589,36772
3589,14871
3589,34335
3590,7738
3590,32753
3590,25249
3590,31111
3590,31890
3592,29212
3592,8354
3592,35828
3593,18163
3594,13857
3594,30002
3594,26374
3594,9051
3594,8131
3594,28885
3594,18876
3594,15355
3594,6825
3594,33029
3595,32033
3595,25249
3595,36652
3595,11458
3595,25896
3595,16265
3595,8428
3595,28397
3595,12468
3595,31890
21307,73
21307,6547
21307,17291
21307,1979
21307,31890
3597,27002
3597,24350
3597,17580
3597,33315
3597,1692
3597,35681
3598,25125
3600,28993
3601,17961
3601,11279
3601,10402
3601,14954
3601,34756
3601,8054
3601,18825
34242,5629
34242,35876
34242,10595
34242,27972
3602,8580
3602,15217
3602,18803
3602,15675
3602,34081
3602,7799
3602,29632
3602,25272
3603,24920
3603,3749
3603,7964
3603,28076
3603,36952
3604,31907
3604,28118
3604,11911
3604,7073
3604,29080
3604,27363
3604,4992
3604,36113
3604,31198
3604,22882
3604,26604
3604,31419
3604,9051
3604,26650
3604,7267
3604,29839
4738,23664
3605,5210
3605,17652
3605,32225
3605,12967
25870,32753
25870,5629
3606,31570
25489,73
3607,33629
3607,23050
3607,26877
3607,15849
3607,30002
3607,23783
3607,7509
3607,13686
3607,27365
3608,30313
3608,22881
3609,23694
3610,19222
3611,15939
3611,5615
3611,25578
3611,32097
3611,6981
3611,10001
3611,27173
3611,29208
3611,12085
3611,11290
21403,20367
21403,11083
3613,6732
31574,8595
31574,9248
31574,31890
31574,30369
31574,16229
3616,31890
3616,36347
22417,23589
22417,7027
22417,34229
22417,25783
22417,35703
22417,31890
22417,17565
22417,32821
22417,18320
22417,34747
22417,24939
22417,30436
22417,17876
22417,36215
22417,24574
22417,23837
22417,28767
22417,12618
22417,5751
22417,31843
22417,14057
22417,26899
22417,15460
22417,28602
22417,11279
22417,36451
22417,6455
22417,10001
22417,28017
22417,35008
22417,23513
22417,20742
22417,14888
22417,8177
3618,24342
3620,73
3620,15054
3620,28944
3620,22418
3620,16969
3620,14954
3620,6137
3620,6424
3620,13761
3620,34599
3620,13647
3621,18280
3623,6631
3623,22267
3623,23838
3624,29094
3624,27980
3624,18297
3624,36652
3624,25812
3624,14242
3624,7618
3624,7654
3624,27129
3624,20116
3624,19222
3625,28858
3625,25576
3625,31504
3625,8860
3625,25080
3625,21447
3625,35621
3625,17180
3625,30568
3625,30389
3625,7389
3625,34536
3625,5991
3625,19337
3625,30901
3625,8274
3625,8580
3625,18024
3625,15377
3625,23563
3625,20920
3625,19253
3625,36208
3625,15602
3625,15557
3625,29283
3625,33385
3625,3830
3625,24623
3625,19706
3625,4360
3625,29961
3625,24758
3625,20815
3625,4648
3625,24635
3625,19118
3625,12257
3625,32864
3625,29893
3625,22858
3625,24941
3625,36652
3625,27497
3625,28230
3625,29904
3625,28527
3625,10595
3625,11401
3625,4822
3625,21146
3625,30344
3625,13295
3625,29295
13861,31166
13861,14565
31576,30528
3630,34898
3630,28666
3631,18870
3633,15757
3633,27749
3633,21647
3633,21817
3633,21805
3633,27048
3633,23958
3633,32331
3633,21142
3633,36562
3633,17302
3633,27808
3634,13638
35860,28957
35860,26673
35860,18787
3635,24572
3635,15928
3635,25249
3635,25559
3635,31890
3636,14954
3640,23627
3640,14352
3640,7985
3640,12461
3640,31354
3641,20173
3642,13638
3642,8093
3642,21142
3642,31890
3642,24049
3642,14379
3642,21604
3643,32180
3643,17873
3643,35523
3643,31890
3644,21391
3644,31890
3645,17649
3646,34867
3647,3874
3647,28008
3647,22353
3647,18651
3647,20063
3648,10830
3648,4757
3648,31890
3649,18945
3649,11051
3649,21334
3649,2176
3649,4128
3649,20094
3649,37490
3649,29839
3650,73
3650,7027
3650,35773
3650,22227
3650,18945
3650,36790
3650,35852
3651,32684
3651,2104
3651,36289
3651,21142
3651,23153
3652,19222
3654,17323
3654,31800
3654,15444
3654,6346
3655,13719
3655,28881
3655,35876
3655,15370
3655,31890
3655,25985
3656,31364
3657,12356
3657,8723
3657,3812
3657,13555
3657,6198
3658,17996
3658,27173
3658,31695
3658,16390
3658,8037
3658,36902
3658,18663
3658,20236
3658,5475
3658,18212
3658,22270
3658,5481
3658,20799
3658,3999
3658,24207
3658,26504
3658,32126
3658,10443
3658,32097
3658,34771
3658,24595
3658,332
3658,19393
3658,9549
3658,13638
3658,22442
3658,12884
3658,18622
3658,37056
3658,32666
3659,27435
3659,23534
3659,36984
3659,25785
3660,20362
3660,35008
3661,30791
3661,10001
3662,31890
3664,7195
3664,21375
3665,13090
3665,14833
3665,25071
3665,34390
3666,33940
3666,6670
3666,30909
3668,10803
3669,6631
3669,35047
3669,31890
3670,19362
3670,23818
3670,22290
3670,16885
6669,3757
6669,34570
6669,17099
6669,18163
6669,21018
6669,20528
6669,8979
6669,29999
6669,12903
6669,27978
6669,7117
6669,3719
6669,12404
6669,29115
6669,31324
6669,37289
6669,12487
6669,37139
6669,11340
6669,13789
6669,14954
6669,31121
6669,19682
6669,27278
6669,26086
6669,29879
3672,5323
3672,22886
3672,32188
3672,37123
3672,10737
3672,16680
3672,33453
3672,18215
3672,22130
3672,27929
3672,34381
3672,6436
3672,13872
3672,30809
3672,4370
3672,23904
3672,35522
18967,5629
18967,7195
18967,36819
31584,23744
31584,29982
31584,36549
31584,14400
31584,6077
31584,31890
3676,29358
3676,17417
3676,5629
3676,34390
3676,7394
3676,18710
3676,17612
3676,20951
3676,18424
3676,35242
3678,18945
3678,11542
3678,19424
3678,15191
3678,16119
3678,7543
3678,27235
3678,36143
3678,23195
3678,29688
3678,11051
3678,3712
3678,4370
3678,33128
3678,11322
21801,6705
21801,13537
3680,3887
3680,10905
3680,9544
3680,10609
21808,25477
21808,7317
3682,31890
1742,15626
1742,19244
3684,36541
3684,32672
3684,33288
3684,11465
3684,25514
28084,33611
28084,27227
28084,9792
3687,16066
3687,6156
3687,28401
3687,23083
3687,35397
3687,12147
3688,9010
3688,31890
3689,35773
3690,31126
3690,23589
3690,31890
3690,8724
3690,5315
3691,7633
3692,16580
3692,22442
30362,25249
3693,23589
3693,16321
3693,31890
3693,24810
3693,10830
3695,22606
3695,29254
3695,10093
3695,25575
3695,7027
3696,31392
3696,10372
3697,33822
3697,14886
3697,31890
3698,23045
3698,22341
3698,27788
3698,8635
3699,6645
3700,13594
3700,22666
3700,7958
3700,9315
3700,8318
3700,5061
3700,19253
3700,23991
3700,12336
3700,36628
3700,15706
3700,19508
3700,10267
3700,27278
3700,20889
3700,25711
3700,28428
3700,19441
3700,13551
3700,20054
3700,13458
3700,35008
3700,20124
3700,31917
3700,5628
3700,8357
3700,29212
3700,5497
3700,26118
3700,34456
3700,22214
3700,13638
3700,7291
3700,30667
3700,3160
3700,22299
3700,33768
3700,33482
3700,11051
3700,28322
3700,18790
3700,23664
3700,3072
3700,18423
3701,28118
3701,37107
3701,17778
3701,5199
3701,22282
3701,20173
3701,31890
3701,6128
3701,20816
3701,19922
3701,18814
3701,5187
3701,35972
3701,23764
3701,19446
3701,22942
3701,25677
3701,29385
3701,34115
3701,11835
3701,9467
3701,26604
3701,36628
3701,20974
3701,12134
3701,16723
3701,2471
3701,17454
3701,24299
3701,21615
3701,26686
3701,17767
3701,10531
3701,20295
3701,35486
3701,3816
3701,31176
3701,15567
3702,34298
3702,6645
3703,8487
3703,25291
3703,4698
3703,19253
3703,33513
3703,18770
3703,13269
3703,6178
3703,9366
3703,3807
3703,29418
3703,26784
3704,33518
3706,33477
3706,5865
3706,35773
3709,32206
3709,34375
3709,17676
3709,33671
3709,20631
3709,19411
3709,31114
3711,31890
3713,30288
6677,33680
6677,8491
6677,12608
6677,36788
6677,9727
6677,31890
6677,14151
6677,10001
3716,22666
3716,4497
3719,35111
3721,16613
3721,24283
3721,36548
29969,23818
29969,30678
3726,26649
3726,18199
3728,31890
3729,31890
3729,22642
3730,20319
3731,5474
3731,16885
3732,7075
3732,14380
3732,29212
3732,16570
3732,32866
3733,4896
31595,14676
31595,36790
37573,22504
37573,23589
37573,36628
37573,5061
37573,10743
37573,35419
37573,31890
37573,11814
37573,33029
37573,25723
37573,32233
37573,36683
37573,22832
37573,4127
37573,35773
37573,29393
37573,30235
3735,6295
3735,8794
3735,4881
3735,10794
3736,18163
3736,35773
3738,18000
3739,11123
3743,27370
3743,12115
3743,22353
3744,73
3744,25403
3744,30199
3744,253
3744,11051
3744,12118
3744,14400
3744,32415
3744,6645
3744,34191
3744,23838
3744,35828
3745,22059
3747,16174
3747,36746
3747,15525
3747,7553
3747,24663
3747,36628
3747,9688
3747,8785
3747,36918
3747,15088
3747,20977
3747,37047
3747,33671
3747,19
3747,34426
3747,22881
3747,13421
3747,29779
3747,35466
3747,21973
3747,6756
3747,6177
3747,21709
3747,8039
3747,12662
1271,31890
541,10685
541,19375
3750,23110
3750,22660
3750,2300
3751,34876
3751,31890
3751,22642
3752,29628
3752,31225
3752,21411
3752,29218
3752,15302
3752,22151
3752,19675
3752,18344
3752,34861
3752,30145
3752,8461
3752,9680
3752,24969
3752,14375
3752,17617
3752,15333
3752,11287
3753,31395
3753,8609
3753,19028
3753,19105
3753,17005
3754,31797
3754,30199
3754,36652
6683,11010
3756,7389
3756,31890
3756,22642
3756,7740
3756,11279
3756,12272
3756,12280
3756,5315
3756,11528
3756,31126
3756,23576
3757,10772
3757,6181
3757,35521
3757,37555
3757,17037
3757,21047
3757,31668
3757,5846
3757,36515
3757,16472
3757,3837
3757,32509
3757,4860
3757,6574
3757,14319
3757,3917
3757,10892
3757,9074
3757,11698
3757,7363
3757,26823
3757,24716
3757,15671
3757,12714
3757,12201
3757,14954
3758,24347
3758,9465
3758,15412
3758,15778
3758,34605
36274,19774
25118,35821
25118,13491
25118,3921
25118,30060
25118,29055
25118,10126
25118,4978
25118,32602
25118,17806
25118,31890
25118,29601
25118,17790
25118,29715
25118,25515
25118,29283
25118,37351
25118,9201
3759,34114
3759,30079
3760,10595
3761,8106
3761,22454
3761,23261
3761,10410
3761,25436
3761,33029
3761,13224
3761,6989
3761,20053
3761,27243
3761,35979
3761,32308
3761,19253
3761,36692
3761,27322
3761,18121
3761,18406
3761,11763
3761,37157
3761,5048
3761,27282
3761,30235
3761,23589
3761,18577
3761,6491
3761,23881
3761,27130
3761,12251
3761,37194
3761,35558
3761,4795
3761,27390
3761,27043
3761,25540
3761,14006
3761,11273
3761,25700
3761,16443
3761,21111
3761,34813
3761,13292
3761,17021
3762,1852
3762,36528
3762,19848
3762,477
3762,29896
3762,17120
3762,32222
3762,27233
3762,5748
3763,8875
3763,31890
3763,17873
3763,5266
3763,4122
3763,20569
3763,16508
3763,8461
3763,22145
3763,16321
3763,34429
3763,30384
3766,33671
3766,25621
3766,20490
3766,26261
3768,9263
3768,26653
3768,6940
2389,7177
2389,17886
2389,11370
2389,19172
2389,22019
2389,24501
3771,13685
3773,4447
3775,33643
3775,19222
3775,22062
3775,14366
3775,37474
3776,25424
3776,1949
3776,15313
3776,10568
3776,36628
3776,31438
3776,7006
3776,6134
3776,31602
3776,17384
3776,20854
3776,22881
3776,9334
3777,15942
3777,15379
3777,25963
3777,28612
6685,36652
3779,16382
3779,4220
3779,10817
3779,34221
3779,35854
3779,9051
3780,28217
3780,31890
3780,9051
3782,24560
3782,29391
3782,27450
3783,26649
31604,31126
31604,4698
31604,35523
31604,21142
31604,29982
31604,27367
3785,19253
3785,4687
3785,12393
3785,36652
3785,6843
3785,21441
3785,31890
3787,36715
3787,28426
3787,3712
3788,4430
3789,31518
3789,22452
3789,25424
3789,28248
3789,31890
3789,8635
3789,7976
3789,35773
3789,21864
3789,7562
3789,20978
3789,31917
3789,4333
3789,10956
3789,4128
3789,27048
3789,30248
3789,22299
3789,27363
3789,9304
3789,34774
3789,36788
3789,32060
3790,17787
3790,36652
3790,19222
3790,15994
3790,30002
3790,4707
3790,20793
3790,24040
3791,22872
3791,7251
3791,24643
3791,36628
3791,6152
3792,31917
3792,15222
3792,9797
3792,7547
3792,26282
3792,21433
3796,5323
3796,31020
3796,28105
3796,30343
3796,18123
3796,35907
3796,30948
3796,28572
3796,29348
3796,37651
3796,24158
3796,30002
3796,26694
3796,32182
3796,32987
3796,10973
3797,24853
3797,15384
3797,20173
3797,29794
3797,9261
3797,10101
3797,34690
3797,24561
3797,11379
3797,23102
3797,15906
3797,12230
3797,13638
3797,14307
3797,19253
3797,34665
3797,37471
3797,35874
3797,31714
3797,26085
3797,23551
3797,28333
3797,14541
3797,12378
3797,34248
3797,12102
3797,29564
3797,36628
3797,36381
3797,5780
3797,16042
3797,25812
3797,4881
3797,18411
3797,29112
3797,15554
3797,4528
3797,28008
3797,28671
3797,23793
3797,33057
3797,5817
3797,29758
3797,31009
3797,13729
3797,25477
3798,107
3798,5682
3798,14123
3798,10609
3798,19768
3799,27988
3800,26114
3800,19732
3800,8262
3800,7249
3800,4772
3800,22227
3800,8084
3800,23790
3800,28961
3800,31890
3800,30773
3800,29176
3800,36699
3800,17639
3800,19053
3800,4796
6691,13284
6691,11347
6691,19358
6691,27082
6691,10634
6691,9780
3804,11081
3806,7195
3806,29544
3806,29023
3807,14168
3807,19253
3807,29418
3807,12812
3808,20528
3809,28150
3810,33029
3813,9051
3815,32505
3815,36066
3815,21566
3815,30642
3815,18701
3815,36027
3815,6057
3815,18946
3815,31685
3816,14905
3816,35773
3816,28118
3816,3953
3816,23596
3816,5737
3816,11227
3816,22170
3816,37557
3816,7195
3816,26686
3816,7976
3816,9893
3816,22048
3816,29839
3816,26563
3816,27128
3816,13638
3816,28852
3816,4539
3816,26604
3816,15605
3816,35965
3816,34869
3816,29764
3816,7675
3816,12867
3817,5694
3817,24537
3817,73
3817,6107
3818,17647
3818,35773
3819,19253
3820,31376
3820,8541
3821,31890
3821,22642
36539,19645
36539,6301
36539,22353
36539,18638
36539,16477
36539,31890
3822,25830
3822,12299
3822,29637
3093,32206
3823,10014
3823,32566
3823,35196
3823,32778
3823,888
3823,29620
3825,11939
3825,11439
3825,29889
3825,20303
3825,11010
3825,29886
3825,2252
3825,32872
3827,10427
3827,16109
3827,22259
3827,28161
3829,73
3829,3712
3829,16497
3829,28611
3829,17875
3829,5865
3829,7317
3829,9598
3829,33471
3829,18163
3830,23589
3830,30592
3830,31577
3830,27007
3830,25798
3830,27497
3830,27983
3830,7598
3830,7499
3830,5210
3830,8054
3830,11746
3830,6641
3830,36772
3830,12967
3830,5019
3830,21879
3830,29055
3830,3922
3830,35673
3830,17976
3830,5315
3830,3961
3830,34774
3831,31364
3831,36098
3831,34697
3831,10001
3832,31890
3833,22196
3833,13579
3834,5276
3834,8901
3836,32066
3837,4202
3837,12714
3837,34804
3837,37086
3837,18941
3837,13663
3837,21309
3837,31815
3837,31668
3837,15843
3837,30656
3837,30033
3837,5629
3837,19018
3837,29879
3837,34681
3837,5408
3837,36628
3837,28630
3837,29584
3837,10892
3837,30682
3837,18790
3837,35521
3837,36959
3837,29225
3837,22322
3837,23251
3837,15671
3837,25323
3837,36726
3837,4546
3837,31170
3837,15817
3837,27278
3837,31012
3837,32409
3838,29082
32426,31890
3840,33671
3840,31466
3840,31890
3840,31525
3840,11146
8202,31890
3842,31890
3842,7670
3842,25958
3842,13228
3843,31890
3844,7237
3844,3922
3844,18663
3845,28637
3845,10895
3845,27626
3845,26666
3845,8595
3845,36471
3846,3712
3847,35828
3847,35523
3847,36790
3848,25819
3848,13294
3849,15990
3849,5629
3850,23491
3851,5874
3851,4565
3851,7226
3851,37292
3851,22329
3851,34844
3851,30002
3851,28957
3851,19358
3851,36316
3851,10568
3852,19253
3852,29201
3852,12249
3853,17323
3853,8165
3853,24658
3853,32582
3853,13647
3853,22556
3854,3877
3854,16823
3855,32701
3857,17676
3857,9853
3857,16393
3859,31890
3860,37107
3860,5737
3860,20260
3860,8975
3860,20318
3860,4157
3860,13877
3860,30270
3860,32307
3860,14237
3860,21471
3860,15118
3860,15239
3860,9553
3860,35137
3860,6022
3860,19675
3860,10449
3860,16911
3860,10001
3860,5061
3860,35033
3860,20361
3860,14098
3860,15567
3860,25137
3860,36690
3860,26956
3860,21088
3860,28936
3860,26252
3860,9042
3860,13395
3860,11825
3860,26343
3860,29975
3860,28236
3860,17899
3860,10219
3860,36616
3860,17016
3860,7379
3860,23664
3860,8958
3860,26763
3860,32746
3861,24830
3861,15686
3861,24350
3861,14577
3861,35681
3861,37677
3861,22782
3861,7100
32897,28063
3865,6486
3865,27051
3865,31890
3865,22503
3865,25477
3867,23589
3867,25476
3867,36652
3867,25249
3867,13718
3867,19222
3867,11183
3868,36790
3868,20363
3868,31126
3868,11279
3868,15191
3869,26223
3869,5134
3869,27606
3870,11668
3870,5629
3870,35008
34500,18009
3871,28611
3873,21943
3873,7976
3873,5629
3874,19488
3874,22825
3874,29665
3874,16154
3874,21957
3874,14242
3874,20173
3874,5547
3874,3970
3874,9301
3874,29106
3874,25425
3874,25880
3874,13995
3874,30732
3874,18187
3874,22854
3874,4945
3874,26958
3874,6452
3874,27259
3874,33793
3874,13504
3874,28532
3874,22812
3874,16911
3874,15181
3874,17975
3874,32328
3874,35249
3874,28391
3874,30002
3874,16302
3874,33303
3874,35590
3874,27082
3875,13109
3875,36628
3876,37288
3876,4004
3876,23881
3876,9863
3876,11051
3877,19253
3877,14595
3877,4932
3877,18701
3878,27816
31627,24002
3883,36652
3883,35008
3884,26666
3884,17156
3885,10204
3885,31890
3885,15941
3885,36628
3885,20947
3886,16718
3886,7105
3886,7074
3886,7211
3886,29879
3886,27062
3886,22849
3886,12661
3886,33973
3886,33128
3886,26138
3886,33398
3886,24563
3886,36772
3887,23523
3887,25928
3887,25281
3887,19073
3887,32598
3887,15907
3887,19992
3887,9966
3887,15001
3887,22345
3887,6149
3887,18772
3887,14319
3887,37591
3887,3917
3887,5371
3887,17142
3887,20468
3887,34499
3887,15956
3887,17050
3887,31509
3887,16420
3887,32030
3887,30676
3887,22671
3887,25832
3887,26334
3887,20100
3887,35061
3887,21047
3887,17865
3887,9888
3887,22837
3887,6364
3887,24431
3887,34438
3887,19454
3887,9748
3887,19847
3887,30059
3887,24773
3887,13027
3887,26110
3887,37052
3887,19222
3887,5149
3887,15192
3887,20016
3887,24677
3888,29497
3889,14306
3889,36289
3889,8394
3889,9111
3889,17033
3889,31890
3889,9447
3889,31126
3889,7562
3889,35523
3889,23837
3889,94
3889,5490
3889,18945
3889,26666
3889,10595
3889,34766
3889,27363
3889,11279
3889,32561
3889,7233
3889,22321
3889,29380
3889,9834
3889,25166
3889,11051
3889,20363
3889,35388
3889,13598
3889,33988
3890,26564
3890,35773
3890,31448
3890,13638
3890,2431
3890,33029
3891,10403
3892,3978
3892,26918
3893,28181
3893,8870
3893,19351
3893,13944
3893,30235
3894,23901
3894,26007
3896,15580
3896,10977
3896,34349
3896,15501
3896,31890
3896,31900
3896,10595
3897,35371
3897,11273
3897,30728
3897,8260
3897,15815
3897,36994
3898,10746
3898,11473
3898,16738
3899,18945
3900,5629
3900,37535
3901,4013
3901,9633
3901,31890
3901,10001
3902,23371
3903,15029
3903,35773
3903,31890
3903,29892
3904,13051
3904,31890
3904,36837
3905,6221
35107,73
35107,20854
35107,25451
35107,31890
35107,3712
36354,10031
36354,29407
3911,27302
3911,31890
3911,8003
3911,8773
3911,34759
3911,7321
3911,27580
3912,26632
3912,32114
3912,26461
3912,20173
3912,20650
3914,29552
3914,35773
3914,10740
3914,14828
3914,31890
3914,16938
3914,30966
3914,19404
3914,13447
3914,32745
3915,5121
3915,23589
3915,13018
3915,31681
3915,11733
3915,37639
3915,18173
3915,5629
3915,34995
3915,36815
3915,19089
3915,26886
3915,28892
3915,25319
3915,35658
3915,32131
3915,10001
3915,8924
3915,11566
3915,6246
3915,35388
3915,31797
3915,31777
3915,30413
3916,22743
3916,10012
3916,17309
3916,16211
3916,18038
3917,17010
3917,17395
3917,17850
3917,10703
3917,32582
3917,4069
3917,23682
3917,35061
3917,20528
3917,5983
3917,12744
3917,6432
3917,10510
3917,20058
3917,18607
3917,16631
3917,14194
3917,26325
3917,35521
3917,29949
3917,5135
3917,13273
3917,12778
3917,17050
3917,29133
3917,15917
3917,36988
3917,18211
3918,11106
3918,8252
3918,5161
19007,12859
19007,37044
19007,11279
19007,22642
3920,32573
3920,29886
3921,30430
3921,17790
3921,29689
3921,13998
3921,24965
3921,14979
3921,22971
3921,14693
3921,5951
3921,4190
3921,31890
3921,18787
3921,10001
3922,17168
3922,18390
3922,35134
3922,12602
3922,4571
3922,24109
3922,32607
3922,26504
3922,18407
3922,19541
3922,31392
3922,14045
3922,10301
3922,7778
3922,10631
3922,9156
3922,33039
3922,10754
3922,27745
3922,16122
3922,13832
3922,26569
3922,33972
3922,28417
3922,4683
3922,36576
3922,9954
3922,12731
3922,8558
3922,19337
3922,2439
3922,8136
3922,36336
3922,20571
3922,8573
3922,7802
3922,27854
3922,30302
3922,31843
3922,14925
3922,18554
3922,5855
3922,36208
3922,20785
3922,21376
3922,15117
3922,33070
3922,30339
3922,5866
3922,18077
3922,9907
3922,24343
3922,27912
3922,13773
3922,19823
3922,13998
3922,18622
3922,22415
3922,32882
3922,4060
3922,24385
3922,13067
3922,9364
3922,23209
3922,17471
3922,19013
3922,25576
3922,22013
3922,5975
3922,23225
3922,27983
3922,17052
3922,12884
3922,24807
3922,34657
3922,14049
3922,18681
3922,18024
3922,9415
3922,25620
3922,5536
3922,18082
3922,11210
3922,37471
3922,26827
3922,22081
3922,18728
3922,29243
3922,17547
3922,17551
3922,8334
3922,16390
3922,7187
3922,18748
3922,24483
3922,15294
3922,32618
3922,26881
3922,24498
3922,4618
3922,23359
3922,31775
3922,24519
3922,17600
3922,27851
3922,11860
3922,16115
3922,23366
3922,14020
3922,14159
3922,31813
3922,11878
3922,35621
3922,21017
3922,14175
3922,28723
3922,10721
3922,24572
3922,10727
3922,36950
3922,32347
3922,5015
3922,22213
3922,7302
3922,18251
3922,31149
3922,3940
3922,29389
3922,9373
3922,27353
3922,22394
3922,24622
3922,31894
3922,9171
3922,22265
3922,18212
3922,27024
3922,19206
3922,9089
3922,24635
3922,17726
3922,17733
3922,23880
3922,28230
3922,15454
3922,17749
3922,5107
3922,32272
3922,20027
3922,16603
3922,6261
3922,25861
3922,10860
3922,7399
3922,15883
3922,30720
3922,36528
3922,9677
3922,8859
3922,8572
3922,8274
3922,24709
3922,8580
3922,29490
3922,20088
3922,29283
3922,13905
3922,17850
3922,19004
3922,32044
3922,14813
3922,14402
3922,36535
3922,12120
3922,24792
3922,14686
3922,15554
3922,14417
3922,8470
3922,33785
3922,32131
3922,23039
3922,27254
3922,33385
3922,24827
3922,20292
3922,8815
3922,4280
3922,23673
3922,37444
3922,32623
3922,8860
3922,13539
3922,14463
3922,35258
3922,23691
3922,26031
3922,33420
3922,35999
3922,29659
3922,34689
3922,4174
3922,13654
3922,20192
3922,16788
3922,20197
3922,11041
3922,32672
3922,8646
3922,19118
3922,2092
3922,6517
3922,13953
3922,36043
3922,29961
3922,12253
3922,12151
3922,32229
3922,14580
3922,29743
3922,15555
3922,32239
3922,2937
3922,10105
3922,29618
3922,11124
3922,14945
3922,4267
3922,16882
3922,24681
3922,9945
3922,34801
3922,9947
3922,34806
3922,14614
3922,7438
3922,15762
3922,21447
3922,29784
3922,28567
3922,12324
3922,18106
3922,19152
3922,30901
3922,23834
3922,11175
3922,6575
3922,7711
3922,16918
3922,19253
3922,34846
3922,34849
3922,32330
3922,10001
3922,6979
3922,33447
3922,27440
3922,34888
3922,5465
3922,31107
3922,10032
3922,13911
3922,37483
3922,4360
3922,31390
3922,5475
3922,12392
3922,12393
3922,33863
3922,29886
3922,23909
3922,24171
3922,14978
3922,4382
3922,18197
3922,18198
3922,3288
3922,29904
3922,31155
3922,37258
3922,8942
3922,33916
3922,21228
3922,8221
3922,29480
3922,23291
3922,22756
3922,7826
3922,13604
3922,28719
3922,7837
3922,30402
3922,17672
3922,25155
3922,33737
3922,23690
3922,2543
3922,22797
3922,23991
3922,29997
3922,37610
3922,4173
3922,27577
3922,27579
3922,23707
3922,9025
3922,6763
3922,4485
3922,24020
3922,24021
3922,20953
3922,26405
3922,33789
3922,17113
3922,33804
3922,22858
3922,31299
3922,25089
3922,27497
3922,25249
3922,19467
3922,11401
3922,22881
3922,24073
3922,9092
3922,12571
3922,17159
3924,17098
3924,29130
3925,18876
3925,27250
3925,24388
3925,31890
3925,5953
6717,22353
3927,36790
3928,12261
3928,33947
3928,30594
3928,22491
3928,21162
3928,18823
3928,12329
3928,36347
3928,26596
3928,36628
25153,26110
3932,34232
3932,20301
3932,4174
3932,11803
3932,35975
3932,29904
3932,17836
3932,14400
3932,12816
3932,28430
3932,26569
3932,29082
3932,37490
3932,34000
3932,33073
6718,12114
3934,31879
3934,5143
3934,16081
3934,32082
3934,18369
3934,14242
3934,36511
3934,12134
3934,19153
3934,22359
3934,3712
3934,30969
3934,10830
3934,35008
3935,15794
3935,5529
3935,32411
3935,34326
3935,14670
3935,11848
3935,5366
3935,6986
3935,19222
3935,26349
3935,23838
3935,35008
3936,5827
3937,9447
3937,7027
3938,17127
3938,11117
3938,7805
3938,23761
3938,9352
3938,31890
3938,33291
3938,24896
3940,33863
